,ww1,ww2,ww3,ww4,ww5,ww6,ww7,ww8,ww9,ww10,ww11,ww12,ww13,ww14,ww15,ww16,ww17,ww18,ww19,ww20,ww21,ww22,ww23,ww24,ww25,ww26,ww27,ww28,ww29,ww30,ww31,ww32,ww33,ww34,ww35,ww36,ww37,ww38,ww39,ww40,ww41,ww42,ww43,ww44,ww45,ww46,ww47,ww48,dd1,dd2,dd3,dd4,dd5,dd6,dd7,dd8,dd9,dd10,dd11,dd12,dd13,dd14,dd15,dd16,dd17,dd18,dd19,dd20,dd21,dd22,dd23,dd24,dd25,dd26,dd27,dd28,dd29,dd30,dd31,dd32,dd33,dd34,dd35,dd36,dd37,dd38,dd39,dd40,dd41,dd42,dd43,dd44,dd45,dd46,dd47,dd48
d273,5.275,5.091666666666667,5.300000000000001,5.270833333333333,7.237500000000001,9.8125,10.720833333333333,19.02916666666667,33.55833333333334,34.625,33.079166666666666,27.4,22.375,18.708333333333336,14.037500000000001,10.641666666666667,6.924999999999999,5.491666666666666,4.125,4.0875,4.025,4.074999999999999,4.008333333333334,4.275,4.804166666666666,4.058333333333334,4.333333333333333,4.199999999999999,4.058333333333334,4.316666666666666,4.4125,4.679166666666667,4.983333333333333,5.1416666666666675,5.733333333333333,7.062499999999999,7.7375,7.633333333333333,6.025,4.683333333333334,5.145833333333334,4.924999999999999,5.137499999999999,5.754166666666667,5.862499999999999,6.691666666666666,7.862500000000001,8.9375,1121.0810057222222,1093.384130611111,1068.3513118888889,1050.451179111111,1044.0450917222222,1040.1884677222222,1042.5940388333333,1059.2512596111112,1096.7587248888888,1144.3068157222222,1200.5386556666667,1242.4089962777778,1272.569357333333,1292.7152429999999,1348.6528874444446,1396.8266947777777,1447.6269086111108,1494.5020787777776,1538.4443865555556,1581.0619944444443,1626.1150293888888,1667.389668888889,1711.567082111111,1754.2084366666666,1792.6600738333334,1830.5967966666667,1866.7737930000003,1894.2508494444446,1918.2549120555552,1934.7230003333332,1943.9454074444445,1933.7187122222222,1906.9475338333334,1871.2871584444445,1826.6838334444444,1804.6781085,1808.4563335,1822.0578601111113,1765.5248608888887,1697.7513485555555,1647.108132611111,1585.668238,1510.946433277778,1433.512755888889,1358.4962154999998,1288.6043315555555,1230.4345860555557,1180.2518765555553
d274,9.225000000000001,9.654166666666667,10.083333333333332,10.6375,9.5625,11.270833333333334,10.441666666666668,9.1,10.033333333333333,10.766666666666666,10.054166666666667,10.408333333333335,9.745833333333334,9.070833333333333,10.054166666666665,10.208333333333332,9.825000000000001,7.3,5.804166666666667,5.520833333333334,5.470833333333333,5.4375,6.279166666666667,6.6875,7.095833333333333,6.958333333333334,7.225,6.825,6.4125,6.433333333333334,6.279166666666668,5.670833333333334,5.1875,5.941666666666666,5.304166666666667,4.383333333333334,4.1625,3.908333333333333,4.270833333333333,4.120833333333334,3.9625,3.870833333333333,4.320833333333334,3.9000000000000004,3.8999999999999995,4.008333333333334,4.004166666666666,4.15,1145.9981718888887,1117.190691611111,1090.5553814444445,1072.5445453888888,1058.5676136666666,1050.8599832222224,1054.7570118333333,1075.7023008888889,1108.7869227777776,1155.9456657222222,1203.9336963333333,1243.1057879444443,1276.852408611111,1298.2246736666666,1355.4832298333333,1403.7002300555557,1458.3433644444442,1504.0632978888887,1546.4735603333331,1592.242086166667,1644.4395641111112,1689.7164545000003,1733.8398693333336,1776.8850905555555,1829.2919452222222,1868.742938611111,1902.0008021666665,1929.5866057777778,1953.283683222222,1967.1306309999998,1971.1852299444445,1957.974227111111,1927.8529800555555,1888.9929046111113,1844.127622388889,1819.722209333333,1810.9719759444442,1817.8416093333335,1755.469101388889,1688.567194388889,1633.9783469444444,1569.9473057222222,1496.0552500555557,1413.011625388889,1337.2855490555555,1264.4813452777778,1201.6608024999998,1163.083255611111
d275,4.033333333333333,4.074999999999999,3.879166666666667,4.125,4.066666666666666,4.216666666666667,4.4208333333333325,4.4,5.070833333333334,5.458333333333332,5.237500000000001,5.8916666666666675,5.987500000000001,6.029166666666667,5.362500000000001,6.041666666666666,5.25,4.525,4.033333333333333,4.05,4.2375,4.104166666666667,4.629166666666666,6.104166666666666,7.0375,8.291666666666668,8.654166666666665,12.9875,59.33333333333333,53.39583333333333,57.374999999999986,74.1625,75.3125,75.27916666666667,73.15416666666667,67.84583333333333,41.62916666666666,33.987500000000004,39.75833333333333,36.925,31.504166666666663,40.087500000000006,48.87083333333334,52.775000000000006,48.27083333333333,45.612500000000004,38.958333333333336,30.208333333333332,1146.7865064444443,1126.0274122166666,1104.0004458888889,1079.5694799666664,1068.5230058055556,1065.7880293944445,1068.2429399555556,1085.019434188889,1111.9866430555558,1153.9715180555556,1197.116702,1229.760204111111,1251.1887786666666,1269.8724149444445,1330.0824080555556,1380.1124582777777,1440.6581072777778,1486.4949808888887,1544.9278725555557,1596.7498575,1661.6463701666664,1707.0061522222222,1758.7557572222222,1796.9430312777777,1842.6065055000001,1873.1658562222221,1884.8416071111112,1897.9835111666664,1915.7514254999999,1930.2055773333334,1943.9041876111107,1937.0467691666665,1900.1558000555553,1867.5402663333334,1817.2070457222223,1796.4790599444448,1792.050661,1797.1933396111108,1733.2752093888892,1674.7277676666665,1623.6619763888891,1564.138640111111,1485.4269796111112,1407.9778207222225,1340.3379635555557,1276.9677636666665,1224.4636893333336,1179.288347111111
d276,13.820833333333335,8.920833333333334,8.625,9.045833333333333,8.5,8.958333333333332,8.879166666666666,7.216666666666667,8.941666666666666,11.841666666666669,11.808333333333334,11.729166666666668,10.333333333333334,10.445833333333335,11.225,11.341666666666667,8.891666666666666,6.658333333333333,6.0666666666666655,5.487500000000001,4.733333333333333,5.166666666666667,4.933333333333334,5.083333333333332,5.933333333333334,5.6125,5.083333333333333,5.258333333333334,5.6916666666666655,5.6625,5.329166666666667,5.595833333333333,4.970833333333333,4.554166666666667,4.441666666666666,4.3374999999999995,5.05,6.9375,8.862499999999999,10.879166666666666,13.7625,16.3375,19.841666666666665,25.97916666666666,28.362499999999997,33.650000000000006,36.766666666666666,39.40833333333333,1150.716955988889,1124.374908222222,1102.3633623888888,1082.5084407777777,1072.7949827833334,1063.8072759111112,1067.691616661111,1084.7930360500002,1108.6730280777776,1148.5174956666667,1193.418524388889,1222.4069377777778,1242.6108057777776,1257.6365100555556,1316.898983888889,1362.888014388889,1420.9492918888889,1465.1961198333331,1522.2306530555554,1566.4960626111108,1622.2908071111112,1659.7231999999997,1704.7024203333337,1744.0843823333335,1784.218839777778,1819.1030935555555,1852.3297862222219,1879.8506937777777,1889.980867388889,1891.1923548333332,1876.7832689999998,1860.1871128333332,1816.7527653333334,1779.7874612222222,1735.9747914999998,1713.014742333333,1710.0459455555556,1716.0424241111111,1664.2774545555556,1609.3524592777778,1561.7754814999998,1515.544681,1456.8263563333333,1399.6510722222222,1339.4598843333333,1280.4388141111112,1234.6436187222223,1190.2865046666666
d277,38.95833333333333,39.3875,39.287499999999994,46.03333333333333,46.67083333333333,46.42916666666667,50.90416666666668,55.65833333333333,55.25,51.12083333333334,46.09166666666667,42.90416666666667,44.24583333333334,52.670833333333334,58.395833333333336,67.05833333333332,112.52083333333334,113.03333333333333,97.0875,53.8125,48.837500000000006,58.220833333333324,77.00833333333333,99.80416666666666,120.9625,130.24583333333334,144.10833333333335,155.11666666666665,163.16666666666666,171.0333333333333,171.61666666666667,171.49166666666667,180.32916666666665,196.97083333333333,212.05416666666667,237.97916666666669,258.6625,260.7583333333333,263.6125,274.8916666666667,299.95833333333337,327.60416666666663,369.1958333333333,390.5916666666667,371.26250000000005,357.6541666666667,349.39583333333337,341.35416666666663,1156.522809361111,1129.9426202944444,1111.082464422222,1088.7267448277778,1072.700509372222,1058.6560747611113,1052.076844111111,1052.2125575555556,1056.0590038111113,1062.172904011111,1067.435130577778,1075.9901986888888,1081.926145361111,1091.5638838166667,1146.5192428333335,1212.204357722222,1274.4080842222222,1319.3550396666667,1362.0442933333334,1405.1115279444446,1458.5609033888886,1500.725456888889,1539.4249815,1571.7153795000002,1595.2158264444442,1622.3093043888891,1639.6661594444442,1657.1546526666668,1666.3890121666666,1672.4863224444446,1670.1221166666667,1658.7195510000001,1631.0564703888888,1613.809783388889,1608.0783370555555,1598.8096266666669,1602.0525153888887,1616.783393,1579.242364888889,1529.8388317777778,1495.340914222222,1460.3380285555552,1416.059485611111,1368.8923271666665,1324.1399114999997,1278.8001793888889,1241.7230765,1205.1529149444443
d278,342.91666666666674,345.0083333333333,305.2041666666667,275.2,182.20416666666668,159.67499999999998,164.83749999999998,189.51666666666665,210.22916666666666,198.02083333333334,207.5166666666667,221.33333333333331,227.82083333333333,221.0125,208.3625,192.4416666666667,156.61666666666667,111.26666666666667,90.025,77.48333333333332,61.23750000000001,45.9375,44.13333333333333,48.575,54.12083333333333,58.983333333333334,64.90833333333335,68.80833333333334,91.14999999999999,104.125,118.17916666666667,134.8875,152.97500000000002,169.03333333333333,175.14999999999998,188.18333333333334,183.1125,188.25416666666666,195.8208333333333,205.2375,230.07916666666665,252.8,247.62083333333328,221.8625,167.93749999999997,185.19166666666666,232.85416666666669,233.20833333333331,1182.2408146388889,1157.1511805666667,1141.3266804388888,1121.5851753555555,1111.1944044555555,1096.709132388889,1084.9684720555554,1088.421633922222,1096.1065378722221,1077.1020651444444,1035.6261532333335,1037.3483827555556,1077.4828933055558,1071.4770659888889,1050.0546653277777,1107.5892233166667,1216.184582888889,1286.9508703333331,1305.3989502777779,1339.0567594444444,1393.7144454444442,1432.2328712777778,1454.3282913888888,1480.5011132777781,1508.142558611111,1531.670191,1547.4475743333333,1556.2037141111111,1564.303707222222,1572.5429775555556,1578.2214767777778,1573.5080475000002,1559.508909388889,1565.5154992222222,1583.728513111111,1586.859898111111,1593.4464507222222,1616.0898912222226,1584.8960177222223,1539.1026194444446,1510.9717646111112,1468.976833111111,1423.4210820555556,1367.2356590555557,1320.4844875,1269.046074722222,1235.461451111111,1202.9788465555555
d279,215.325,211.2625,214.36666666666667,204.14166666666665,190.29166666666666,168.26666666666665,135.42916666666665,133.54166666666666,141.9625,165.59166666666664,178.5583333333333,165.07499999999996,153.0125,145.29583333333332,121.54583333333332,85.24583333333334,39.80833333333333,35.416666666666664,34.725,30.362500000000008,21.004166666666663,19.1375,14.825,10.883333333333335,10.354166666666668,9.899999999999999,7.633333333333333,6.191666666666666,6.170833333333333,6.258333333333335,6.65,7.170833333333333,7.4,6.579166666666666,6.699999999999999,5.5,4.8375,4.7125,5.054166666666667,4.279166666666667,4.0874999999999995,3.958333333333334,4.2124999999999995,4.133333333333333,3.9291666666666667,4.241666666666667,4.629166666666667,4.525,1181.1228019444445,1158.4474524444443,1138.9160487222223,1122.9720677333335,1114.2134112944443,1112.058212238889,1116.816981411111,1135.9142410555557,1166.9626012777778,1209.4204249444444,1258.6093156666668,1293.782658722222,1313.5566614444444,1332.264065111111,1384.7309624444445,1426.682831777778,1477.5392244444445,1521.2140856666667,1578.5585008333335,1624.3532528888888,1672.3811508333335,1700.0317055000003,1735.3657270555557,1762.4934923888889,1791.276239277778,1812.5352181666665,1831.9943925,1840.7795940000003,1846.5213130555555,1854.3807180000003,1855.0756196666669,1831.7831474444445,1774.5791146666668,1743.9133966666668,1725.4708184444444,1716.593432333333,1725.1435051666667,1749.6177998333335,1705.7681528888888,1655.9769435,1609.963139611111,1555.1869041666669,1483.4160003888892,1412.3566451666666,1347.1270351666665,1286.4621821666667,1243.8379104444446,1205.5240715555556
d280,4.895833333333334,4.333333333333333,4.408333333333334,5.8375,10.099999999999998,12.116666666666667,10.312499999999998,7.545833333333334,5.554166666666667,6.3,7.9208333333333325,7.500000000000001,9.654166666666665,11.095833333333331,11.2125,7.012499999999999,6.0583333333333345,5.9,6.1625000000000005,5.7666666666666675,5.391666666666667,6.1875,6.220833333333334,6.833333333333333,7.279166666666667,6.554166666666667,7.133333333333335,7.904166666666667,7.283333333333333,8.095833333333333,9.841666666666667,15.895833333333334,16.929166666666667,23.62916666666667,47.645833333333336,61.18749999999999,74.07083333333334,78.59583333333333,78.30833333333332,69.03333333333333,61.61666666666666,62.64583333333333,61.98333333333333,55.954166666666666,63.925,77.02083333333334,85.4625,78.61666666666666,1177.5612506666666,1147.9604071666665,1127.5634097777777,1108.8373546666664,1098.8971761666664,1093.947057277778,1095.0557798333332,1110.8449136666666,1137.1846406666668,1176.5168146666667,1218.5449530555554,1247.9330827222223,1264.6271306666665,1287.4585512777778,1351.7689747777779,1403.0814126111109,1460.3191464444444,1509.253195666667,1568.7142591111108,1613.703914388889,1659.0285525000002,1690.1078433333334,1720.0582485555558,1745.7548077222225,1768.9500105555555,1787.7632341666667,1803.0299956666665,1812.573010888889,1819.8840820000003,1820.6639132222224,1812.975223833333,1791.7454425000003,1754.2012112222221,1733.3834467222223,1716.2138567777781,1702.7674167777777,1708.0322095555557,1729.4451519444444,1684.2276852222221,1636.7961963333335,1596.6373670000003,1538.4089302222221,1464.078698277778,1390.645161833333,1328.9711360555555,1273.294268111111,1231.8871278333334,1193.2130911666666
d281,86.4375,73.1125,71.96249999999999,75.9625,73.20416666666665,82.35,94.8875,104.0375,98.61666666666663,91.19999999999999,87.84583333333335,83.25,78.6375,77.35833333333333,76.025,76.96666666666668,66.77083333333333,65.73333333333333,65.34583333333333,57.425000000000004,50.9625,44.645833333333336,43.95833333333333,40.295833333333334,37.141666666666666,31.29166666666667,26.950000000000003,25.570833333333333,72.49583333333334,99.06666666666666,104.25,120.80833333333334,152.97916666666669,184.7125,208.5375,243.74166666666667,275.575,313.7208333333333,359.78749999999997,372.6458333333333,388.6541666666666,431.5333333333333,458.15416666666664,366.32499999999993,259.23749999999995,248.64583333333331,145.45,95.52916666666667,1169.296208611111,1141.4158836666666,1121.6785036111112,1100.3739816944444,1092.2695829333334,1084.7903552666667,1082.9380953777775,1099.138667511111,1125.0415873888887,1170.096924166667,1214.5480745555556,1245.925331222222,1264.4178217777778,1282.0668291666668,1325.2630917222223,1364.1104707777777,1410.082218222222,1449.411687222222,1503.0661118888886,1546.0546105555557,1592.0966492777777,1627.1574078888887,1654.7239744444444,1679.8315106666669,1712.115023722222,1736.4450501111112,1752.8433190555554,1763.178664111111,1768.4719794444445,1770.572584611111,1769.0127965,1753.260848222222,1716.8899172777776,1697.0163477777776,1689.624350666667,1682.6153296111113,1695.2426364444445,1714.5659182222223,1670.2118635,1625.3178882222226,1587.9001627222221,1538.2452703888891,1470.9322349444446,1403.2746997777776,1344.7608913333331,1286.8572133333334,1246.8461658333335,1206.7161600000002
d282,67.39999999999999,50.52083333333333,83.42916666666667,94.19583333333333,84.65416666666667,93.11250000000001,151.8,210.5458333333333,247.65833333333336,274.3416666666667,289.075,289.59999999999997,267.33333333333337,260.5083333333334,274.2833333333333,273.5083333333333,222.84583333333336,192.61666666666667,183.03333333333333,163.45416666666665,150.34166666666667,131.38333333333335,106.19999999999996,90.42083333333335,86.13333333333333,83.18333333333334,84.0375,86.91666666666669,85.51666666666667,76.36250000000001,80.65833333333333,95.72500000000001,109.49166666666667,109.07499999999999,108.42916666666666,109.89583333333336,118.17083333333333,173.60416666666669,217.19166666666666,205.86666666666667,206.40416666666667,212.66250000000002,222.93333333333334,225.90416666666664,239.17499999999998,255.09583333333333,265.50416666666666,270.5583333333334,1179.363245611111,1151.5567248333334,1132.3037396666666,1113.9298627222224,1107.5971677222224,1101.944738777778,1104.7185004444445,1120.0072250555554,1142.4732452222224,1190.3244712222222,1246.7020647777779,1282.814065111111,1299.4154544444445,1313.1124189444445,1347.0960523333333,1379.1428514444444,1423.2518884444444,1455.0961716111112,1495.8786453888888,1524.8386363333332,1552.7858339444444,1569.8713703333333,1589.8662020000002,1607.4293997222223,1620.962511,1631.2881440000003,1634.2074875,1624.8298585555556,1604.9505406666665,1587.0399689444446,1569.7069815000002,1550.1062368333335,1521.7610638888889,1518.6238010555555,1530.2672112222224,1538.3111804444445,1554.854429388889,1585.687481611111,1546.8752700000002,1506.2279154999999,1474.9300700555552,1428.2623864999998,1367.7520754444447,1305.7937849444443,1255.719711611111,1203.6675393333335,1162.2410138333335,1126.9621459444443
d283,268.10833333333335,255.56250000000003,244.55,224.64999999999998,209.4208333333333,203.89166666666665,199.6,195.71666666666675,196.09166666666667,195.00833333333335,186.325,176.79583333333332,186.08749999999995,203.04999999999998,212.99583333333334,190.52500000000003,149.00833333333333,124.07916666666667,117.35833333333335,103.75416666666668,89.11666666666667,73.35416666666669,63.54166666666666,56.89583333333333,50.154166666666654,52.28333333333333,55.675,55.20000000000002,57.90833333333334,60.90833333333334,75.01249999999999,83.85416666666666,98.72500000000001,111.64583333333334,111.99583333333334,142.88333333333333,168.66666666666663,215.47499999999997,278.17499999999995,324.32916666666665,351.8625,400.41666666666663,386.33333333333337,367.6875,352.4166666666667,377.17499999999995,369.4375,382.275,1107.8356233888887,1086.680649111111,1070.4239378444445,1056.4161830833334,1051.4445960888888,1051.9328259555557,1059.7717405666665,1077.0651315888888,1102.145255722222,1150.9017319444445,1207.9198788333333,1239.8075215,1248.1169732777778,1258.5060029444446,1296.5331640000002,1327.046421888889,1365.0620168333335,1398.3924654999998,1439.6786794444445,1471.5604674444446,1493.2291845,1509.736686,1525.9299499444448,1540.9385842777776,1558.3567144444444,1567.5748499444446,1569.9242863888885,1567.1272394444447,1558.7015005555556,1546.8903478333334,1527.518379,1495.9527477777776,1451.476265777778,1438.4064415,1449.730976888889,1452.8913131666668,1463.0336209444442,1484.6038186111111,1447.527012888889,1409.0622075555555,1379.0907020555558,1338.7909363888891,1285.0215886666665,1230.256256611111,1182.094381888889,1132.3708428222224,1095.6891257555556,1062.8395343388888
